transaction_id,transaction_date,year,month,month_name,day,day_name,transaction_time,hour,time_of_day,transaction_qty,store_id,store_location,product_id,product_category,product_type,product_detail,unit_price,revenue,Day_classification
702,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:56:58.000Z,11,Morning,1,8,Hell's Kitchen,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekday
703,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:58:49.000Z,11,Morning,2,8,Hell's Kitchen,35,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,6.2,Weekday
704,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:58:49.000Z,11,Morning,1,8,Hell's Kitchen,71,Bakery,Pastry,Chocolate Croissant,3.75,3.75,Weekday
705,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:01:50.000Z,12,Afternoon,1,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,3,Weekday
706,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:03:47.000Z,12,Afternoon,1,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
707,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:06:18.000Z,12,Afternoon,1,3,Astoria,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,3,Weekday
708,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:12:01.000Z,12,Afternoon,2,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,6,Weekday
709,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:12:44.000Z,12,Afternoon,1,3,Astoria,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2.5,Weekday
710,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:14:00.000Z,12,Afternoon,1,8,Hell's Kitchen,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2.5,Weekday
711,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:18:13.000Z,12,Afternoon,1,3,Astoria,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
712,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:18:22.000Z,12,Afternoon,2,3,Astoria,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,4.4,Weekday
713,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:18:22.000Z,12,Afternoon,1,3,Astoria,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
714,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:20:43.000Z,12,Afternoon,1,5,Lower Manhattan,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,3,Weekday
715,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:20:43.000Z,12,Afternoon,1,5,Lower Manhattan,71,Bakery,Pastry,Chocolate Croissant,3.75,3.75,Weekday
716,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:21:38.000Z,12,Afternoon,1,8,Hell's Kitchen,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
717,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:21:39.000Z,12,Afternoon,1,3,Astoria,49,Tea,Brewed Black tea,English Breakfast Lg,3,3,Weekday
718,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:21:58.000Z,12,Afternoon,2,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,6,Weekday
719,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:22:04.000Z,12,Afternoon,1,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2,Weekday
720,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:22:12.000Z,12,Afternoon,1,5,Lower Manhattan,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
721,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:22:12.000Z,12,Afternoon,1,5,Lower Manhattan,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
722,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:23:03.000Z,12,Afternoon,1,5,Lower Manhattan,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2,Weekday
723,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:23:30.000Z,12,Afternoon,1,3,Astoria,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,3,Weekday
724,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:23:30.000Z,12,Afternoon,1,3,Astoria,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekday
725,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:24:39.000Z,12,Afternoon,2,5,Lower Manhattan,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,7,Weekday
726,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:24:39.000Z,12,Afternoon,1,5,Lower Manhattan,69,Bakery,Biscotti,Hazelnut Biscotti,3.25,3.25,Weekday
727,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:25:03.000Z,12,Afternoon,1,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,3,Weekday
728,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:25:24.000Z,12,Afternoon,2,5,Lower Manhattan,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,5.1,Weekday
729,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:26:13.000Z,12,Afternoon,2,5,Lower Manhattan,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,4.4,Weekday
730,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:26:13.000Z,12,Afternoon,1,5,Lower Manhattan,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekday
731,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:26:18.000Z,12,Afternoon,1,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekday
732,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:27:01.000Z,12,Afternoon,1,8,Hell's Kitchen,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,3.75,Weekday
733,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:28:08.000Z,12,Afternoon,2,3,Astoria,51,Tea,Brewed Black tea,Earl Grey Lg,3,6,Weekday
734,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:28:25.000Z,12,Afternoon,1,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,3.75,Weekday
735,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:29:07.000Z,12,Afternoon,1,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,3,Weekday
736,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:30:43.000Z,12,Afternoon,2,3,Astoria,50,Tea,Brewed Black tea,Earl Grey Rg,2.5,5,Weekday
737,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:32:19.000Z,12,Afternoon,1,8,Hell's Kitchen,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,3.1,Weekday
738,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:33:04.000Z,12,Afternoon,2,3,Astoria,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,6,Weekday
739,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:34:00.000Z,12,Afternoon,1,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,3,Weekday
740,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:36:06.000Z,12,Afternoon,1,8,Hell's Kitchen,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,3,Weekday
741,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:36:37.000Z,12,Afternoon,1,5,Lower Manhattan,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2.2,Weekday
742,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:38:47.000Z,12,Afternoon,2,8,Hell's Kitchen,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,6,Weekday
743,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:38:51.000Z,12,Afternoon,1,3,Astoria,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2.55,Weekday
744,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:39:04.000Z,12,Afternoon,2,5,Lower Manhattan,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,6,Weekday
745,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:41:28.000Z,12,Afternoon,1,8,Hell's Kitchen,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,3,Weekday
746,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:42:19.000Z,12,Afternoon,1,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2.5,Weekday
747,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:42:47.000Z,12,Afternoon,1,8,Hell's Kitchen,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,3.75,Weekday
748,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:45:02.000Z,12,Afternoon,1,5,Lower Manhattan,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekday
749,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:46:04.000Z,12,Afternoon,2,3,Astoria,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,5,Weekday
750,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:47:49.000Z,12,Afternoon,2,3,Astoria,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,5,Weekday
751,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:53:16.000Z,12,Afternoon,2,8,Hell's Kitchen,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4,Weekday
752,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:54:07.000Z,12,Afternoon,1,5,Lower Manhattan,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,3.5,Weekday
753,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:54:07.000Z,12,Afternoon,1,5,Lower Manhattan,77,Bakery,Scone,Oatmeal Scone,3,3,Weekday
754,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:54:53.000Z,12,Afternoon,2,5,Lower Manhattan,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,5,Weekday
755,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:55:19.000Z,12,Afternoon,1,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2.5,Weekday
756,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:57:55.000Z,12,Afternoon,2,8,Hell's Kitchen,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,6,Weekday
757,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:58:04.000Z,12,Afternoon,2,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,6,Weekday
758,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:58:38.000Z,12,Afternoon,2,8,Hell's Kitchen,26,Coffee,Organic brewed coffee,Brazilian Rg,3,6,Weekday
759,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:58:57.000Z,12,Afternoon,1,8,Hell's Kitchen,35,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,3.1,Weekday
760,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:59:28.000Z,12,Afternoon,1,8,Hell's Kitchen,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,3,Weekday
761,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T12:59:45.000Z,12,Afternoon,2,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,6,Weekday
762,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:02:03.000Z,13,Afternoon,2,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekday
763,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:03:14.000Z,13,Afternoon,2,8,Hell's Kitchen,40,Coffee,Barista Espresso,Cappuccino,3.75,7.5,Weekday
764,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:03:14.000Z,13,Afternoon,1,8,Hell's Kitchen,76,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,3.5,Weekday
765,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:03:33.000Z,13,Afternoon,2,5,Lower Manhattan,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4,Weekday
766,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:03:53.000Z,13,Afternoon,2,3,Astoria,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,4,Weekday
767,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:04:02.000Z,13,Afternoon,1,8,Hell's Kitchen,49,Tea,Brewed Black tea,English Breakfast Lg,3,3,Weekday
768,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:04:56.000Z,13,Afternoon,2,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekday
769,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:05:41.000Z,13,Afternoon,1,3,Astoria,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,4.75,Weekday
770,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:09:27.000Z,13,Afternoon,1,5,Lower Manhattan,51,Tea,Brewed Black tea,Earl Grey Lg,3,3,Weekday
771,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:09:27.000Z,13,Afternoon,1,5,Lower Manhattan,70,Bakery,Scone,Cranberry Scone,3.25,3.25,Weekday
772,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:10:17.000Z,13,Afternoon,1,8,Hell's Kitchen,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,3.5,Weekday
773,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:10:17.000Z,13,Afternoon,1,8,Hell's Kitchen,78,Bakery,Scone,Scottish Cream Scone ,4.5,4.5,Weekday
774,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:10:41.000Z,13,Afternoon,2,8,Hell's Kitchen,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,6,Weekday
775,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:14:54.000Z,13,Afternoon,2,5,Lower Manhattan,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,4.4,Weekday
776,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:15:40.000Z,13,Afternoon,1,5,Lower Manhattan,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,3,Weekday
777,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:21:09.000Z,13,Afternoon,2,3,Astoria,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,5,Weekday
778,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:21:23.000Z,13,Afternoon,2,8,Hell's Kitchen,50,Tea,Brewed Black tea,Earl Grey Rg,2.5,5,Weekday
779,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:23:18.000Z,13,Afternoon,2,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,4.25,8.5,Weekday
780,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:23:38.000Z,13,Afternoon,1,3,Astoria,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,2.5,Weekday
781,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:24:33.000Z,13,Afternoon,2,3,Astoria,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,4.4,Weekday
782,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:25:02.000Z,13,Afternoon,1,8,Hell's Kitchen,57,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,3.1,Weekday
783,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:26:47.000Z,13,Afternoon,1,3,Astoria,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,3,Weekday
784,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:28:24.000Z,13,Afternoon,2,8,Hell's Kitchen,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,5,Weekday
785,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:29:51.000Z,13,Afternoon,1,3,Astoria,38,Coffee,Barista Espresso,Latte,3.75,3.75,Weekday
786,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:29:59.000Z,13,Afternoon,1,3,Astoria,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2.55,Weekday
787,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:30:00.000Z,13,Afternoon,2,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekday
788,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:30:00.000Z,13,Afternoon,1,3,Astoria,76,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,3.5,Weekday
789,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:30:05.000Z,13,Afternoon,1,8,Hell's Kitchen,50,Tea,Brewed Black tea,Earl Grey Rg,2.5,2.5,Weekday
790,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:30:15.000Z,13,Afternoon,1,3,Astoria,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,3,Weekday
791,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:30:30.000Z,13,Afternoon,2,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,4.25,8.5,Weekday
792,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:30:30.000Z,13,Afternoon,1,8,Hell's Kitchen,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2.2,Weekday
793,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:34:02.000Z,13,Afternoon,1,8,Hell's Kitchen,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
794,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:35:24.000Z,13,Afternoon,2,5,Lower Manhattan,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,6,Weekday
795,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:35:24.000Z,13,Afternoon,2,8,Hell's Kitchen,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,6,Weekday
796,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:39:11.000Z,13,Afternoon,2,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,5,Weekday
797,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:40:11.000Z,13,Afternoon,1,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,4.25,4.25,Weekday
798,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:40:36.000Z,13,Afternoon,2,8,Hell's Kitchen,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,6,Weekday
799,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:40:53.000Z,13,Afternoon,1,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
800,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:40:53.000Z,13,Afternoon,1,5,Lower Manhattan,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
801,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:42:07.000Z,13,Afternoon,1,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,3.75,Weekday
802,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:47:24.000Z,13,Afternoon,1,3,Astoria,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekday
803,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:47:27.000Z,13,Afternoon,2,8,Hell's Kitchen,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,9,Weekday
804,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:48:27.000Z,13,Afternoon,2,8,Hell's Kitchen,26,Coffee,Organic brewed coffee,Brazilian Rg,3,6,Weekday
805,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:48:27.000Z,13,Afternoon,1,8,Hell's Kitchen,73,Bakery,Pastry,Almond Croissant,3.75,3.75,Weekday
806,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:51:33.000Z,13,Afternoon,1,3,Astoria,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,3.75,Weekday
807,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:51:33.000Z,13,Afternoon,1,3,Astoria,70,Bakery,Scone,Cranberry Scone,3.25,3.25,Weekday
808,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:52:27.000Z,13,Afternoon,2,3,Astoria,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,5,Weekday
809,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:53:04.000Z,13,Afternoon,1,8,Hell's Kitchen,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekday
810,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:53:04.000Z,13,Afternoon,1,8,Hell's Kitchen,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
811,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:55:38.000Z,13,Afternoon,1,8,Hell's Kitchen,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
812,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:55:38.000Z,13,Afternoon,1,8,Hell's Kitchen,71,Bakery,Pastry,Chocolate Croissant,3.75,3.75,Weekday
813,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:56:19.000Z,13,Afternoon,1,5,Lower Manhattan,39,Coffee,Barista Espresso,Latte Rg,4.25,4.25,Weekday
814,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:57:59.000Z,13,Afternoon,2,8,Hell's Kitchen,38,Coffee,Barista Espresso,Latte,3.75,7.5,Weekday
815,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:58:30.000Z,13,Afternoon,2,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,7.5,Weekday
816,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T13:58:36.000Z,13,Afternoon,1,3,Astoria,39,Coffee,Barista Espresso,Latte Rg,4.25,4.25,Weekday
817,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:01:23.000Z,14,Afternoon,1,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekday
818,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:02:16.000Z,14,Afternoon,2,8,Hell's Kitchen,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,4.4,Weekday
819,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:02:44.000Z,14,Afternoon,2,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4,Weekday
820,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:03:27.000Z,14,Afternoon,1,3,Astoria,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,4.5,Weekday
821,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:05:27.000Z,14,Afternoon,1,5,Lower Manhattan,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,2.55,Weekday
822,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:05:27.000Z,14,Afternoon,1,5,Lower Manhattan,75,Bakery,Pastry,Croissant,3.5,3.5,Weekday
823,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:07:17.000Z,14,Afternoon,1,3,Astoria,37,Coffee,Barista Espresso,Espresso shot,3,3,Weekday
824,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:07:49.000Z,14,Afternoon,2,5,Lower Manhattan,60,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,7.5,Weekday
825,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:08:49.000Z,14,Afternoon,1,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekday
826,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:11:08.000Z,14,Afternoon,1,5,Lower Manhattan,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekday
827,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:12:00.000Z,14,Afternoon,1,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekday
828,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:12:07.000Z,14,Afternoon,2,5,Lower Manhattan,51,Tea,Brewed Black tea,Earl Grey Lg,3,6,Weekday
829,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:12:35.000Z,14,Afternoon,2,3,Astoria,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,5,Weekday
830,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:12:35.000Z,14,Afternoon,1,3,Astoria,72,Bakery,Scone,Ginger Scone,3.25,3.25,Weekday
831,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:13:26.000Z,14,Afternoon,1,8,Hell's Kitchen,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
832,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:13:37.000Z,14,Afternoon,2,5,Lower Manhattan,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,4.4,Weekday
833,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:14:26.000Z,14,Afternoon,2,3,Astoria,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,7,Weekday
834,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:17:08.000Z,14,Afternoon,1,3,Astoria,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
835,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:17:55.000Z,14,Afternoon,2,3,Astoria,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9.5,Weekday
836,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:17:55.000Z,14,Afternoon,1,3,Astoria,75,Bakery,Pastry,Croissant,3.5,3.5,Weekday
837,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:19:24.000Z,14,Afternoon,1,3,Astoria,49,Tea,Brewed Black tea,English Breakfast Lg,3,3,Weekday
838,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:21:55.000Z,14,Afternoon,2,8,Hell's Kitchen,41,Coffee,Barista Espresso,Cappuccino Lg,4.25,8.5,Weekday
839,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:24:46.000Z,14,Afternoon,1,3,Astoria,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,3,Weekday
840,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T14:25:35.000Z,14,Afternoon,1,8,Hell's Kitchen,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2.2,Weekday
